State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,05/09/2018,3300,3581,3400,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,12/09/2018,3400,3755,3500,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,31/10/2018,3400,3511,3451,74
Maharashtra,Bhandara,Tumsar,Gur(Jaggery),Other,FAQ,20/11/2018,3131,3501,3302,74
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,22/02/2016,3800,4500,4200,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,28/02/2016,4150,4150,4150,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,12/03/2016,4500,4750,4601,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,06/04/2016,4900,5075,5051,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,07/04/2016,4200,5211,5200,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,17/04/2016,7000,7110,7110,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,21/04/2016,5300,5550,5400,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,14/05/2016,6900,7001,7001,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,23/05/2016,6000,6800,6400,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,24/05/2016,6000,6700,6350,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,27/05/2016,6370,6611,6490,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,05/06/2016,5500,6685,6090,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,18/06/2016,5511,6675,6600,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,30/06/2016,6501,6501,6501,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,30/07/2016,5500,5650,5650,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,01/08/2016,5556,5556,5556,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,22/08/2016,6825,6851,6851,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,03/09/2016,5611,5611,5611,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,08/09/2016,5500,5600,5600,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,10/09/2016,5500,5600,5600,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,13/09/2016,5700,5711,5711,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,04/10/2016,5611,5611,5611,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,06/10/2016,5601,5601,5601,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,10/10/2016,6111,6111,6111,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,17/10/2016,5805,5900,5900,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,23/10/2016,5161,5161,5161,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,24/10/2016,8700,8700,8700,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,05/11/2016,5500,5500,5500,67
Maharashtra,Bhandara,Tumsar,Linseed,Other,FAQ,12/11/2016,5551,5551,5551,67
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,15/11/2018,1951,1951,1951,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,25/11/2018,1921,3351,3155,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,03/12/2018,1941,3700,3200,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,22/12/2018,1950,1960,1960,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,24/12/2018,2200,2300,2300,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,30/12/2018,4150,4150,4150,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,01/01/2018,4000,4000,4000,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,07/01/2018,4000,4000,4000,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,15/01/2018,4250,4250,4250,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,18/01/2018,3800,3800,3800,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,27/01/2018,4081,4300,4300,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,01/02/2018,4000,4000,4000,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,03/02/2018,4331,4331,4331,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,11/02/2018,4000,4400,4221,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,26/02/2018,2145,3681,2311,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,06/03/2018,2131,3701,2301,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,08/03/2018,2100,2131,2131,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,17/03/2018,2100,2135,2130,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,03/04/2018,2131,4000,3500,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,05/04/2018,2091,3900,2122,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,24/04/2018,2001,3851,3851,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,02/05/2018,2035,4142,3800,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,03/05/2018,2031,3500,3500,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,14/05/2018,2071,3700,3700,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,15/05/2018,2051,2051,2051,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,19/05/2018,2051,3600,3600,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,21/05/2018,3600,3600,3600,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,27/05/2018,2041,3700,3600,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,19/06/2018,1975,3650,3200,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,26/06/2018,1975,3700,3700,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,01/07/2018,1920,3800,3800,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,07/07/2018,1911,3000,3000,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,14/07/2018,1881,3575,3575,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,17/07/2018,1881,1881,1881,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,19/07/2018,1931,3215,3215,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,21/07/2018,1884,1884,1884,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,02/08/2018,3711,3711,3711,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,05/08/2018,2200,2200,2200,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,11/08/2018,1970,1970,1970,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,13/08/2018,1900,3900,1951,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,30/08/2018,1840,3110,3110,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,11/09/2018,1811,1811,1811,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,25/09/2018,1879,1879,1879,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,06/10/2018,1875,3800,3800,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,25/10/2018,1951,3225,3225,3
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,30/01/2018,3500,3500,3500,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,12/02/2018,3994,4481,4002,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,18/02/2018,4004,4004,4004,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,24/02/2018,3800,5000,5000,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,05/03/2018,3050,3795,3500,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,20/03/2018,3251,4000,3600,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,27/03/2018,3400,4000,3600,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,01/04/2018,3432,3950,3700,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,03/04/2018,3500,3800,3700,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,05/04/2018,3500,3970,3651,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,07/04/2018,3511,3900,3651,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,02/05/2018,3000,3500,3451,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,08/05/2018,3356,3700,3500,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,14/05/2018,3500,3800,3700,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,22/05/2018,3501,3900,3700,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,27/05/2018,3521,3801,3801,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,30/05/2018,3551,3900,3900,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,10/06/2018,3900,3900,3900,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,16/06/2018,3500,3800,3800,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,20/06/2018,3400,3450,3450,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,23/06/2018,3300,3601,3601,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,24/06/2018,3250,3960,3300,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28/06/2018,3251,3800,3800,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,15/07/2018,3000,3370,3150,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,22/07/2018,3336,3336,3336,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,02/08/2018,3800,3800,3800,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,21/08/2018,3201,3201,3201,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,06/09/2018,3071,3071,3071,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,15/09/2018,2800,2800,2800,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,03/10/2018,3096,3096,3096,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,11/10/2018,3075,3075,3075,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,01/11/2018,2800,2800,2800,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,03/11/2018,3000,3000,3000,49
Maharashtra,Bhandara,Tumsar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,01/12/2018,5200,5200,5200,49
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,12/03/2015,2021,2531,2356,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,18/03/2015,1901,2451,2176,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,22/03/2015,1915,2400,2157,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,13/05/2015,2560,2700,2630,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,31/05/2015,2300,3151,2725,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,17/06/2015,2800,2921,2860,97
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,09/04/2015,4750,6000,5375,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,12/04/2015,4700,5000,4850,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,19/08/2015,5210,5210,5210,8
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,27/05/2015,6621,6691,6656,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,30/05/2015,6500,6721,6710,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,08/08/2015,5590,5590,5590,9
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,28/02/2016,2600,2600,2600,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,09/04/2016,3100,3290,3260,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,20/04/2016,3000,3000,3000,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,07/05/2016,3450,3450,3450,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,27/06/2016,2600,2600,2600,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,04/07/2016,2880,2880,2880,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,06/09/2016,2600,2600,2600,123
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,20/02/2016,2545,3201,2769,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,29/02/2016,2500,2600,2531,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,05/03/2016,2600,2842,2801,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,06/03/2016,2200,2800,2701,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,09/03/2016,2731,2801,2801,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,13/03/2016,3091,3535,3300,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,17/03/2016,3400,3805,3400,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,20/03/2016,3570,4003,3805,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,23/03/2016,3800,4044,3982,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,26/03/2016,3851,4152,3975,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,28/03/2016,4050,4277,4200,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,07/05/2016,4300,4300,4300,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,08/05/2016,3000,4000,3600,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,14/05/2016,3500,4400,4100,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,30/05/2016,3200,4250,3631,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,19/06/2016,4501,4501,4501,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,21/06/2016,4112,4112,4112,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,10/09/2016,3000,3000,3000,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,11/09/2016,8201,8201,8201,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,26/09/2016,3505,3505,3505,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,20/10/2016,4600,4600,4600,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,22/10/2016,8000,10300,10300,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,09/11/2016,3200,3600,3351,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,21/11/2016,8400,8400,8400,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,23/11/2016,7900,9552,9000,97
Maharashtra,Bhandara,Tumsar,Other Pulses,Other,FAQ,03/12/2016,2900,2900,2900,97
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,24/04/2017,2200,2200,2200,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,04/05/2017,2400,2400,2400,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,01/06/2017,2300,2300,2300,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,11/06/2017,3160,3160,3160,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,12/06/2017,2900,2900,2900,123
Maharashtra,Bhandara,Tumsar,Castor Seed,Other,FAQ,15/06/2017,2500,2500,2500,123
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,07/02/2016,6000,6000,6000,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,11/02/2016,7002,7002,7002,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,20/02/2016,8000,8000,8000,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,06/03/2016,8251,8300,8280,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,16/03/2016,8800,8800,8800,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,17/04/2016,9500,11051,10900,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,13/06/2016,10000,10000,10000,8
Maharashtra,Bhandara,Tumsar,Black Gram (Urd Beans)(Whole),Other,FAQ,23/06/2016,10000,10000,10000,8
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,06/02/2016,5000,5000,5000,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,29/02/2016,5000,5000,5000,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,17/03/2016,5301,5301,5301,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,23/05/2016,6805,6805,6805,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,24/05/2016,5600,6200,5875,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,14/06/2016,5400,5800,5725,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,16/06/2016,5751,5865,5800,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,23/06/2016,5341,5651,5575,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,26/06/2016,4900,5385,5290,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,28/06/2016,5150,5420,5290,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,09/07/2016,4901,5300,5070,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,17/10/2016,4100,4400,4400,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,18/10/2016,4451,4451,4451,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,26/10/2016,4200,4351,4351,9
Maharashtra,Bhandara,Tumsar,Green Gram (Moong)(Whole),Other,FAQ,12/11/2016,4261,4261,4261,9
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,13/02/2017,1761,1761,1761,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,26/02/2017,1700,1700,1700,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,28/02/2017,1651,1651,1651,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,07/03/2017,1500,1600,1575,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,11/03/2017,1575,1721,1721,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,12/03/2017,1605,1820,1820,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,14/03/2017,1580,1580,1580,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,18/03/2017,1551,1800,1652,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,31/03/2017,1500,1695,1580,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,02/04/2017,1500,1760,1611,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,08/04/2017,1540,2000,1851,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,12/04/2017,1460,1771,1651,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,16/04/2017,1451,1851,1660,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,17/04/2017,1450,1700,1560,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,22/04/2017,1480,1890,1700,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,24/04/2017,1500,1600,1560,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,07/05/2017,1500,1900,1801,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,08/05/2017,1498,1700,1631,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,09/05/2017,1451,1711,1631,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,14/05/2017,1500,1651,1575,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,16/05/2017,1475,1740,1601,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,05/06/2017,1490,1525,1525,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,22/06/2017,1511,1620,1620,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,01/07/2017,1500,1611,1551,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,02/07/2017,1531,1600,1600,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,10/07/2017,1431,1551,1551,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,11/07/2017,1511,1541,1541,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,16/07/2017,1541,1541,1541,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,31/07/2017,1525,1525,1525,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,10/08/2017,1541,1551,1551,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,12/08/2017,1530,1571,1571,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,19/08/2017,1541,1541,1541,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,23/08/2017,1500,1551,1551,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,24/08/2017,1521,1521,1521,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,31/08/2017,1531,1811,1721,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,18/09/2017,1507,1521,1521,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,24/09/2017,1531,1531,1531,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,01/10/2017,1531,1531,1531,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,08/10/2017,1525,1550,1550,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,11/10/2017,1515,1515,1515,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,26/10/2017,1521,1631,1631,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,31/10/2017,1500,1621,1621,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,07/11/2017,1511,1511,1511,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,16/11/2017,1575,1575,1575,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,18/11/2017,1521,1521,1521,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,23/11/2017,1521,1521,1521,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,27/11/2017,1550,1625,1605,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,05/12/2017,1521,1521,1521,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,07/12/2017,1511,1621,1551,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,10/12/2017,1421,1511,1511,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,12/12/2017,1641,1641,1641,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,29/12/2017,1671,1671,1671,1
Maharashtra,Bhandara,Tumsar,Wheat,Other,FAQ,31/12/2017,1591,1591,1591,1
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,04/01/2017,2600,3211,3151,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,12/01/2017,3000,3240,3240,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,22/01/2017,2300,3250,3225,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,23/01/2017,3000,3211,3211,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,08/02/2017,3251,3500,3400,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,13/02/2017,3300,3581,3500,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,15/02/2017,3300,3581,3500,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,27/02/2017,3301,3301,3301,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,07/03/2017,1850,3710,3275,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,15/04/2017,1841,3600,3200,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,16/04/2017,2000,3451,2600,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,17/04/2017,1840,3440,3371,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,20/04/2017,1851,3650,2850,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,22/04/2017,1950,3700,3000,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,04/05/2017,1881,3500,2250,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,06/05/2017,1887,3175,1900,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,07/05/2017,1875,3500,2500,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,27/05/2017,1900,1900,1900,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,29/05/2017,1891,3360,3300,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,20/06/2017,2000,2000,2000,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,15/07/2017,1980,1980,1980,3
Maharashtra,Bhandara,Tumsar,Rice,Other,FAQ,20/07/2017,1875,3320,3320,3
